Timestamp,PM2.5,PM10,Gas,CO,Temp,Hum,Class,Remark
2026-05-20 08:06:11 UTC,18,21,4.48,0.65,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:06:21 UTC,18,21,4.53,0.65,32.3,73.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:06:31 UTC,18,21,4.51,0.65,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:06:41 UTC,18,20,4.38,0.64,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:06:51 UTC,18,20,4.4,0.64,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:07:01 UTC,19,19,4.51,0.65,32.3,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:07:11 UTC,19,19,4.53,0.65,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:07:21 UTC,19,19,4.43,0.65,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:07:31 UTC,18,18,4.33,0.63,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:07:41 UTC,18,18,4.45,0.64,32.3,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:07:51 UTC,18,18,4.51,0.65,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:08:01 UTC,17,18,4.4,0.65,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:08:11 UTC,17,19,4.35,0.65,32.3,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:08:21 UTC,17,19,4.38,0.64,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:08:31 UTC,17,19,4.48,0.64,32.3,73.7,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:08:41 UTC,18,20,4.48,0.65,32.3,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:08:51 UTC,18,20,4.43,0.63,32.3,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:09:01 UTC,17,19,4.38,0.66,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:09:11 UTC,17,19,4.4,0.64,32.3,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:09:21 UTC,17,19,4.48,0.65,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:09:31 UTC,13,16,4.51,0.65,32.3,73.5,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:09:41 UTC,13,16,4.33,0.65,32.3,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
2026-05-20 08:09:51 UTC,13,16,4.33,0.65,32.3,73.6,0,"CAUTION: CO LEVELS RISING, MOVE TO CLEANER AIR ZONE"
